"iyear","country_txt","latitude","longitude","attacktype1_txt","nkill"
1976,"United Kingdom",54.645861,-6.745149,"Bombing/Explosion",2
1976,"United Kingdom",54.42071,-6.443767,"Bombing/Explosion",1
1976,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1976,"Italy",45.469212,9.174508,"Hostage Taking (Kidnapping)",NA
1976,"West Germany (FRG)",47.764064,8.853396,"Facility/Infrastructure Attack",0
1976,"Spain",43.230556,-2.845833,"Assassination",1
1976,"Italy",41.890961,12.490069,"Armed Assault",1
1976,"United Kingdom",54.607712,-5.95621,"Assassination",2
1976,"Spain",43.199523,-2.074074,"Assassination",0
1976,"France",48.856644,2.34233,"Facility/Infrastructure Attack",NA
1976,"France",48.856644,2.34233,"Armed Assault",1
1976,"United Kingdom",54.910864,-7.15523,"Assassination",1
1976,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",1
1976,"United Kingdom",51.504387,-0.140041,"Bombing/Explosion",0
1976,"United Kingdom",54.607712,-5.95621,"Assassination",3
1976,"United Kingdom",54.910864,-7.15523,"Armed Assault",1
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"France",48.856644,2.34233,"Bombing/Explosion",0
1976,"France",45.764043,4.835659,"Bombing/Explosion",0
1976,"France",48.583148,7.747882,"Bombing/Explosion",0
1976,"France",47.237829,6.024054,"Bombing/Explosion",0
1976,"France",48.856644,2.34233,"Bombing/Explosion",NA
1976,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1976,"United Kingdom",54.192934,-6.576051,"Armed Assault",1
1976,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1976,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1976,"Spain",40.465595,-3.696263,"Hostage Taking (Kidnapping)",0
1976,"Spain",43.291618,-1.977903,"Armed Assault",1
1976,"Spain",43.321127,-1.898775,"Assassination",1
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"France",48.856644,2.34233,"Armed Assault",0
1976,"Ireland",54.117879,-6.733377,"Bombing/Explosion",1
1976,"France",48.856644,2.34233,"Facility/Infrastructure Attack",0
1976,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",0
1976,"United Kingdom",54.437725,-6.002254,"Bombing/Explosion",2
1976,"United Kingdom",54.787715,-6.492314,"Assassination",1
1976,"United Kingdom",54.520541,-5.975842,"Armed Assault",1
1976,"United Kingdom",55.068201,-3.522168,"Assassination",1
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1976,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",1
1976,"Spain",43.303261,-2.204363,"Assassination",1
1976,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1976,"United Kingdom",51.504387,-0.140041,"Bombing/Explosion",1
1976,"United Kingdom",54.50853,-6.763131,"Bombing/Explosion",4
1976,"Spain",43.291618,-1.977903,"Hostage Taking (Kidnapping)",1
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"Portugal",41.149968,-8.610243,"Bombing/Explosion",0
1976,"Italy",45.694903,9.669953,"Armed Assault",0
1976,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1976,"Spain",40.465595,-3.696263,"Armed Assault",0
1976,"United Kingdom",51.504387,-0.140041,"Bombing/Explosion",1
1976,"West Germany (FRG)",51.213924,6.780691,"Facility/Infrastructure Attack",0
1976,"West Germany (FRG)",51.213924,6.780691,"Bombing/Explosion",0
1976,"United Kingdom",54.41795,-6.38296,"Bombing/Explosion",1
1976,"United Kingdom",54.482055,-8.088244,"Bombing/Explosion",3
1976,"Italy",45.072731,7.679541,"Facility/Infrastructure Attack",0
1976,"United Kingdom",54.77822,-6.557964,"Assassination",1
1976,"Greece",37.99749,23.762728,"Unarmed Assault",0
1976,"United Kingdom",54.832648,-6.601738,"Assassination",1
1976,"France",43.359399,-1.766148,"Assassination",1
1976,"France",43.359399,-1.766148,"Assassination",1
1976,"West Germany (FRG)",52.50153,13.401851,"Facility/Infrastructure Attack",NA
1976,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1976,"United Kingdom",54.192934,-6.576051,"Assassination",1
1976,"West Germany (FRG)",51.198429,6.69529,"Facility/Infrastructure Attack",NA
1976,"United Kingdom",54.293235,-6.842351,"Assassination",1
1976,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1976,"United Kingdom",54.41653,-6.148866,"Facility/Infrastructure Attack",3
1976,"United Kingdom",54.596939,-7.050618,"Assassination",1
1976,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1976,"United Kingdom",54.347539,-6.656108,"Bombing/Explosion",1
1976,"Greece",35.329197,25.138667,"Bombing/Explosion",0
1976,"Greece",NA,NA,"Bombing/Explosion",0
1976,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1976,"France",43.696036,7.265592,"Facility/Infrastructure Attack",0
1976,"France",43.696036,7.265592,"Facility/Infrastructure Attack",0
1976,"Italy",45.072731,7.679541,"Facility/Infrastructure Attack",0
1976,"Italy",45.072731,7.679541,"Armed Assault",0
1976,"Italy",43.768732,11.256901,"Facility/Infrastructure Attack",0
1976,"Italy",38.910536,16.587757,"Bombing/Explosion",0
1976,"Italy",45.473296,11.84487,"Bombing/Explosion",0
1976,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1976,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",2
1976,"Italy",43.768732,11.256901,"Facility/Infrastructure Attack",0
1976,"Italy",43.768732,11.256901,"Facility/Infrastructure Attack",NA
1976,"Italy",43.768732,11.256901,"Facility/Infrastructure Attack",0
1976,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1976,"Italy",41.126,16.868378,"Armed Assault",0
1976,"Italy",40.320996,9.330356,"Armed Assault",NA
1976,"Italy",45.962652,12.655044,"Armed Assault",0
1976,"Italy",45.072731,7.679541,"Facility/Infrastructure Attack",0
1976,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1976,"United Kingdom",54.553417,-6.003314,"Assassination",1
1976,"Spain",43.136978,-2.073914,"Bombing/Explosion",0
1976,"Spain",43.136978,-2.073914,"Bombing/Explosion",0
1976,"Spain",43.136978,-2.073914,"Bombing/Explosion",0
1976,"Italy",41.890961,12.490069,"Assassination",0
1976,"Italy",41.890961,12.490069,"Armed Assault",0
1976,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1976,"Greece",37.99749,23.762728,"Bombing/Explosion",NA
1976,"Portugal",38.725299,-9.150036,"Bombing/Explosion",2
1976,"United Kingdom",54.536706,-6.70361,"Assassination",1
1976,"France",48.856644,2.34233,"Unknown",0
1976,"United Kingdom",54.19404,-6.144144,"Bombing/Explosion",1
1976,"United Kingdom",54.102813,-6.259412,"Bombing/Explosion",1
1976,"Italy",40.636175,17.938991,"Facility/Infrastructure Attack",0
1976,"Italy",46.496714,11.358008,"Facility/Infrastructure Attack",0
1976,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1976,"Italy",45.469212,9.174508,"Assassination",1
1976,"United Kingdom",54.50853,-6.763131,"Assassination",2
1976,"Italy",41.890961,12.490069,"Assassination",0
1976,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",NA
1976,"Portugal",38.725299,-9.150036,"Bombing/Explosion",1
1976,"Ireland",53.993847,-6.396594,"Assassination",1
1976,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1976,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1976,"Italy",45.072731,7.679541,"Bombing/Explosion",NA
1976,"Italy",NA,NA,"Facility/Infrastructure Attack",0
1976,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1976,"France",48.856644,2.34233,"Bombing/Explosion",NA
1976,"France",48.856644,2.34233,"Bombing/Explosion",NA
1976,"France",48.856644,2.34233,"Bombing/Explosion",0
1976,"France",43.604652,1.444209,"Bombing/Explosion",0
1976,"France",43.836699,4.360054,"Bombing/Explosion",0
1976,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1976,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1976,"France",48.856644,2.34233,"Assassination",1
1976,"West Germany (FRG)",48.139126,11.580186,"Bombing/Explosion",0
1976,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1976,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1976,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1976,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1976,"Spain",41.400635,2.150913,"Bombing/Explosion",0
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"France",48.856644,2.34233,"Assassination",1
1976,"West Germany (FRG)",48.139126,11.580186,"Bombing/Explosion",0
1976,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1976,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1976,"Italy",45.434336,12.338786,"Facility/Infrastructure Attack",0
1976,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1976,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1976,"West Germany (FRG)",50.940664,6.959912,"Bombing/Explosion",0
1976,"West Germany (FRG)",51.680371,7.817429,"Bombing/Explosion",0
1976,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1976,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1976,"United Kingdom",54.296399,-7.871465,"Bombing/Explosion",3
1976,"United Kingdom",54.607712,-5.95621,"Armed Assault",2
1976,"United Kingdom",54.441136,-6.685511,"Bombing/Explosion",3
1976,"United Kingdom",54.102813,-6.259412,"Assassination",1
1976,"United Kingdom",54.607712,-5.95621,"Assassination",2
1976,"United Kingdom",54.439827,-6.75975,"Assassination",1
1976,"France",48.856644,2.34233,"Armed Assault",0
1976,"France",45.648377,0.156237,"Bombing/Explosion",0
1976,"France",48.856644,2.34233,"Armed Assault",0
1976,"France",48.856644,2.34233,"Bombing/Explosion",0
1976,"France",48.856644,2.34233,"Bombing/Explosion",NA
1976,"West Germany (FRG)",50.11797,8.644191,"Facility/Infrastructure Attack",0
1976,"West Germany (FRG)",50.940664,6.959912,"Facility/Infrastructure Attack",0
1976,"West Germany (FRG)",51.457935,7.014828,"Facility/Infrastructure Attack",0
1976,"United Kingdom",54.446614,-6.690752,"Assassination",2
1976,"United Kingdom",54.441136,-6.685511,"Armed Assault",1
1976,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1976,"Belgium",50.836426,4.367415,"Facility/Infrastructure Attack",0
1976,"Italy",45.072731,7.679541,"Armed Assault",NA
1976,"United Kingdom",54.479875,-6.228448,"Bombing/Explosion",1
1976,"United Kingdom",54.249541,-7.278094,"Assassination",1
1976,"Spain",40.465595,-3.696263,"Armed Assault",0
1976,"Spain",37.38264,-5.996295,"Armed Assault",0
1976,"United Kingdom",55.011562,-7.312045,"Assassination",1
1976,"Italy",45.072731,7.679541,"Bombing/Explosion",0
1976,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1976,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1976,"Spain",43.258434,-2.921819,"Facility/Infrastructure Attack",0
1976,"France",48.856644,2.34233,"Bombing/Explosion",1
1976,"Greece",37.99749,23.762728,"Armed Assault",0
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"Switzerland",47.36865,8.539182,"Bombing/Explosion",0
1976,"Switzerland",47.36865,8.539182,"Bombing/Explosion",0
1976,"United Kingdom",54.607712,-5.95621,"Hostage Taking (Barricade Incident)",2
1976,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",NA
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"West Germany (FRG)",53.553813,9.991586,"Assassination",1
1976,"West Germany (FRG)",51.451604,6.640815,"Facility/Infrastructure Attack",NA
1976,"West Germany (FRG)",50.11797,8.644191,"Bombing/Explosion",0
1976,"West Germany (FRG)",53.553813,9.991586,"Facility/Infrastructure Attack",0
1976,"Spain",28.124824,-15.430008,"Hostage Taking (Kidnapping)",NA
1976,"France",47.997542,-4.097899,"Bombing/Explosion",NA
1976,"West Germany (FRG)",50.084284,8.238717,"Facility/Infrastructure Attack",0
1976,"Italy",43.768732,11.256901,"Bombing/Explosion",0
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"United Kingdom",54.550444,-5.745668,"Assassination",1
1976,"West Germany (FRG)",50.10492,8.758561,"Facility/Infrastructure Attack",0
1976,"France",48.856644,2.34233,"Facility/Infrastructure Attack",0
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"Portugal",38.725299,-9.150036,"Bombing/Explosion",NA
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",2
1976,"United Kingdom",54.607712,-5.95621,"Armed Assault",5
1976,"United Kingdom",54.380333,-5.547978,"Bombing/Explosion",1
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"West Germany (FRG)",50.11797,8.644191,"Armed Assault",0
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1976,"United Kingdom",54.543446,-6.039963,"Assassination",1
1976,"Spain",43.222177,-2.885668,"Assassination",1
1976,"Italy",40.320996,9.330356,"Bombing/Explosion",0
1976,"West Germany (FRG)",48.1734,9.80006,"Bombing/Explosion",NA
1976,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1976,"Italy",41.890961,12.490069,"Hostage Taking (Kidnapping)",NA
1976,"West Germany (FRG)",47.791047,12.714544,"Armed Assault",0
1976,"United Kingdom",54.607712,-5.95621,"Assassination",2
1976,"West Germany (FRG)",53.823933,9.287901,"Armed Assault",2
1976,"West Germany (FRG)",53.553813,9.991586,"Facility/Infrastructure Attack",0
1976,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1976,"Italy",44.49419,11.346518,"Bombing/Explosion",0
1976,"Italy",45.469212,9.174508,"Facility/Infrastructure Attack",0
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"United Kingdom",54.553417,-6.003314,"Assassination",1
1976,"Portugal",38.725299,-9.150036,"Bombing/Explosion",NA
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"United Kingdom",54.553417,-6.003314,"Assassination",1
1976,"United Kingdom",54.446968,-6.39292,"Assassination",1
1976,"United Kingdom",54.118385,-6.641824,"Bombing/Explosion",1
1976,"France",48.856644,2.34233,"Bombing/Explosion",0
1976,"United Kingdom",54.70333,-6.095585,"Armed Assault",3
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"Greece",37.99749,23.762728,"Hijacking",13
1976,"United Kingdom",54.463367,-6.328597,"Assassination",1
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"United Kingdom",55.011562,-7.312045,"Bombing/Explosion",1
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"United Kingdom",54.713382,-6.216761,"Armed Assault",6
1976,"United Kingdom",55.011562,-7.312045,"Assassination",1
1976,"France",45.670778,3.577523,"Bombing/Explosion",0
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"Italy",44.49419,11.346518,"Facility/Infrastructure Attack",0
1976,"United Kingdom",54.607712,-5.95621,"Assassination",2
1976,"Italy",41.890961,12.490069,"Assassination",1
1976,"France",48.856644,2.34233,"Bombing/Explosion",0
1976,"Italy",45.469212,9.174508,"Facility/Infrastructure Attack",0
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"Greece",37.99749,23.762728,"Armed Assault",0
1976,"Portugal",NA,NA,"Bombing/Explosion",NA
1976,"West Germany (FRG)",48.773892,11.379185,"Bombing/Explosion",0
1976,"Italy",42.560219,12.646781,"Bombing/Explosion",NA
1976,"France",41.918891,8.737554,"Bombing/Explosion",0
1976,"Spain",43.297222,-2.991667,"Bombing/Explosion",0
1976,"Spain",43.258434,-2.921819,"Bombing/Explosion",0
1976,"Spain",42.880447,-8.546303,"Bombing/Explosion",0
1976,"Spain",41.400635,2.150913,"Bombing/Explosion",0
1976,"Spain",42.231356,-8.712447,"Bombing/Explosion",0
1976,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1976,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1976,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1976,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1976,"United Kingdom",54.253718,-7.44106,"Bombing/Explosion",1
1976,"West Germany (FRG)",48.893383,8.70492,"Bombing/Explosion",0
1976,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1976,"Portugal",38.725299,-9.150036,"Bombing/Explosion",0
1976,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1976,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1976,"Ireland",53.361675,-6.245485,"Assassination",2
1976,"United Kingdom",55.011562,-7.312045,"Bombing/Explosion",1
1976,"Portugal",38.725299,-9.150036,"Bombing/Explosion",0
1976,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1976,"France",45.188529,5.724524,"Hostage Taking (Kidnapping)",NA
1976,"West Germany (FRG)",48.139126,11.580186,"Bombing/Explosion",NA
1976,"West Germany (FRG)",52.023062,8.533072,"Armed Assault",0
1976,"United Kingdom",54.411142,-6.600146,"Assassination",1
1976,"France",48.856644,2.34233,"Bombing/Explosion",NA
1976,"West Germany (FRG)",51.213924,6.780691,"Assassination",0
1976,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1976,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",3
1976,"United Kingdom",54.692009,-6.6703,"Bombing/Explosion",1
1976,"United Kingdom",54.55008,-5.93306,"Armed Assault",4
1976,"United Kingdom",54.463367,-6.328597,"Assassination",1
1976,"Italy",44.060917,12.566301,"Bombing/Explosion",0
1976,"Italy",46.066712,11.119059,"Bombing/Explosion",0
1976,"Italy",46.066712,11.119059,"Bombing/Explosion",NA
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"United Kingdom",54.607712,-5.95621,"Assassination",1
1976,"United Kingdom",54.927953,-6.925873,"Assassination",1
1976,"Italy",43.843014,10.507994,"Bombing/Explosion",0
1976,"Spain",43.46096,-3.807934,"Armed Assault",0
1976,"Spain",42.880447,-8.546303,"Armed Assault",0
1976,"Italy",43.768732,11.256901,"Bombing/Explosion",0
1976,"United Kingdom",54.077313,-6.608787,"Bombing/Explosion",1
1976,"Spain",41.981796,2.8237,"Bombing/Explosion",NA
1976,"United Kingdom",55.011562,-7.312045,"Armed Assault",1
1976,"Italy",41.214436,9.407588,"Bombing/Explosion",0
1976,"Italy",41.214436,9.407588,"Bombing/Explosion",0
1976,"Italy",41.214436,9.407588,"Bombing/Explosion",0
1976,"Italy",41.214436,9.407588,"Bombing/Explosion",0
1976,"Italy",41.214436,9.407588,"Bombing/Explosion",0
1976,"Italy",41.214436,9.407588,"Bombing/Explosion",0
1976,"Italy",41.214436,9.407588,"Bombing/Explosion",0
1976,"Italy",41.214436,9.407588,"Bombing/Explosion",0
1976,"Italy",41.214436,9.407588,"Bombing/Explosion",0
